Sample_Index,Sample_Label1,Sample_Label2,Sample_Label3,Sample_Date,Sample_Site,Sample_Plant,Sample_PlantF,Sample_PlantS,Sample_Lat,Sample_Long,Sample_Type1,Sample_Type2,Sample_Type3,Ext_Weigh_Date,Ext_Weight,Ext_Date,Qubit_Ext_Date,Qubit_Ext_Vol,Qubit_Ext_R1,Qubit_Ext_R2,Qubit_Ext_R3,PCR_Date,Qubit_PCR_Date,Qubit_PCR_R1,Qubit_PCR_R2,Gel_Date,Gel_Band_R1,Gel_Band_R2,Gel_Band_R3,End-prep_Date,End-prep_Date2,Sequencing_Date,Sequencing_Date2,Comments
971,7.10L,7.10Len,7.10Len_B,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Leaf,Endophyte,Bacteria,03/02/2026,0.2328,05/28/2026,06/01/2026,2,31.3,NA,NA,06/01/2026,06/01/2026,13.4,,06/02/2026,Double Band,,,,,,,
972,7.10L,7.10Len,7.10Len_F,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Leaf,Endophyte,Fungi,03/02/2026,0.2328,05/28/2026,06/01/2026,2,31.3,NA,NA,06/01/2026,06/02/2026,16.5,,06/02/2026,Band,Double Band,,,,,,
973,7.10L,7.10Lep,7.10Lep_B,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Leaf,Epiphyte,Bacteria,03/02/2026,0.2328,04/14/2026,04/15/2026,2,0.0911,,,05/26/2026,05/27/2026,8.17,,06/03/2026,Band,,,,,,,
974,7.10L,7.10Lep,7.10Lep_F,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Leaf,Epiphyte,Fungi,03/02/2026,0.2328,04/14/2026,04/15/2026,2,0.0911,,,05/26/2026,05/27/2026,17.7,,06/03/2026,Band,Band,,,,,,
975,7.10R,7.10R,7.10R_16S,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Root,NA,16S,06/17/2026,0.1471,06/19/2026,06/19/2026,2,0.384,,,06/24/2026,06/25/2026,6.3,,06/25/2026,Band,,,,,,,
976,7.10R,7.10R,7.10R_F,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Root,NA,Fungi,06/17/2026,0.1471,06/19/2026,06/19/2026,2,0.384,NA,NA,06/25/2026,06/26/2026,17.2,NA,06/26/2026,Double Band ,,,,,,,"Blurred bands, these fungal primers are not ideal for root and soil-sourced microbes, do not use PCR Product"
977,7.10S,7.10S1m,7.10S1m_16S,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Soil,Meter,16S,11/05/2025,0.2793,11/06/2025,11/06/2025,2,5.64,,,11/12/2025,11/12/2025,62.2,,11/12/2025,Band,,,11/14/2025,,05/06/2026,,
978,7.10S,7.10S1m,7.10S1m_F,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Soil,Meter,Fungi,11/05/2025,0.2793,11/06/2025,11/06/2025,2,5.64,,,,,,,,,,,,,,,
979,7.10S,7.10Sp,7.10Sp_16S,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Soil,Plant,16S,10/27/2025,0.2648,11/03/2025,11/03/2025,2,5.61,,,11/10/2025,11/12/2025,69.8,,11/12/2025,Band,,,12/16/2025,,05/06/2026,,
980,7.10S,7.10Sp,7.10Sp_F,10/21/2025,7,10,Flowering,Medium,27.155592,-81.357612,Soil,Plant,Fungi,10/27/2025,0.2648,11/03/2025,11/03/2025,2,5.61,,,,,,,,,,,,,,,
981,8.1F,8.1Fen,8.1Fen_B,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Fruit,Endophyte,Bacteria,,,,,,,,,,,,,,,,,,,,,
982,8.1F,8.1Fen,8.1Fen_F,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Fruit,Endophyte,Fungi,,,,,,,,,,,,,,,,,,,,,
983,8.1F,8.1Fep,8.1Fep_B,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Fruit,Epiphyte,Bacteria,,,,,,,,,,,,,,,,,07/08/2026,07/09/2026,07/08/2026,07/09/2026,
984,8.1F,8.1Fep,8.1Fep_F,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Fruit,Epiphyte,Fungi,,,,,,,,,,,,,,,,,,,,,
985,8.1L,8.1Len,8.1Len_B,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Leaf,Endophyte,Bacteria,03/02/2026,0.1842,05/28/2026,06/01/2026,2,<0.05,22.5,NA,06/01/2026,06/01/2026,12,,06/02/2026,Double Band,,,,,,,
986,8.1L,8.1Len,8.1Len_F,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Leaf,Endophyte,Fungi,03/02/2026,0.1842,05/28/2026,06/01/2026,2,<0.05,22.5,NA,06/01/2026,06/02/2026,18,,06/02/2026,Band,Double Band,,,,,,
987,8.1L,8.1Lep,8.1Lep_B,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Leaf,Epiphyte,Bacteria,03/02/2026,0.1842,04/14/2026,04/15/2026,2,0.161,,,05/26/2026,05/27/2026,6.98,,06/03/2026,Faint Band,,,,,,,
988,8.1L,8.1Lep,8.1Lep_F,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Leaf,Epiphyte,Fungi,03/02/2026,0.1842,04/14/2026,04/15/2026,2,0.161,,,05/26/2026,05/27/2026,22.4,,06/03/2026,Double Band,Band,,,,,,
989,8.1R,8.1R,8.1R_16S,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Root,NA,16S,06/17/2026,0.1134,06/19/2026,06/19/2026,2,1.57,,,06/24/2026,06/25/2026,36.8,,06/25/2026,Band,,,,,,,
990,8.1R,8.1R,8.1R_F,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Root,NA,Fungi,06/17/2026,0.1134,06/19/2026,06/19/2026,2,1.57,NA,NA,06/25/2026,06/26/2026,21,NA,06/26/2026,Double Band ,,,,,,,"Blurred bands, these fungal primers are not ideal for root and soil-sourced microbes, do not use PCR Product"
991,8.1S,8.1S1m,8.1S1m_16S,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Soil,Meter,16S,11/05/2025,0.2709,11/06/2025,11/06/2025,2,40.4,,,11/12/2025,11/12/2025,145,,11/12/2025,Band,,,11/14/2025,,05/06/2026,,Black debris.
992,8.1S,8.1S1m,8.1S1m_F,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Soil,Meter,Fungi,11/05/2025,0.2709,11/06/2025,11/06/2025,2,40.4,,,,,,,,,,,,,,,
993,8.1S,8.1Sp,8.1Sp_16S,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Soil,Plant,16S,10/27/2025,0.2778,11/03/2025,11/03/2025,2,9.27,,,11/10/2025,11/12/2025,87,,11/12/2025,Band,,,12/16/2025,,05/06/2026,,
994,8.1S,8.1Sp,8.1Sp_F,10/21/2025,8,1,Flowering,NR,27.159181,-81.356599,Soil,Plant,Fungi,10/27/2025,0.2778,11/03/2025,11/03/2025,2,9.27,,,,,,,,,,,,,,,
995,8.2F,8.2Fen,8.2Fen_B,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Fruit,Endophyte,Bacteria,,,,,,,,,,,,,,,,,,,,,
996,8.2F,8.2Fen,8.2Fen_F,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Fruit,Endophyte,Fungi,,,,,,,,,,,,,,,,,,,,,
997,8.2F,8.2Fep,8.2Fep_B,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Fruit,Epiphyte,Bacteria,,,,,,,,,,,,,,,,,07/08/2026,07/09/2026,07/08/2026,07/09/2026,
998,8.2F,8.2Fep,8.2Fep_F,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Fruit,Epiphyte,Fungi,,,,,,,,,,,,,,,,,,,,,
999,8.2L,8.2Len,8.2Len_B,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Leaf,Endophyte,Bacteria,03/02/2026,0.1401,05/28/2026,06/01/2026,2,35.6,NA,NA,06/01/2026,06/01/2026,9.24,,06/02/2026,Double Band,,,,,,,
1000,8.2L,8.2Len,8.2Len_F,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Leaf,Endophyte,Fungi,03/02/2026,0.1401,05/28/2026,06/01/2026,2,35.6,NA,NA,06/01/2026,06/02/2026,21.4,,06/02/2026,Band,Double Band,,,,,,
1001,8.2L,8.2Lep,8.2Lep_B,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Leaf,Epiphyte,Bacteria,03/02/2026,0.1401,04/14/2026,04/15/2026,2,<0.05,,,05/26/2026,05/27/2026,5.43,,06/03/2026,Faint Band,,,,,,,
1002,8.2L,8.2Lep,8.2Lep_F,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Leaf,Epiphyte,Fungi,03/02/2026,0.1401,04/14/2026,04/15/2026,2,<0.05,,,05/26/2026,05/27/2026,24.7,,06/03/2026,Band,Band,,,,,,
1003,8.2R,8.2R,8.2R_16S,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Root,NA,16S,06/17/2026,0.0956,06/19/2026,06/19/2026,2,0.275,,,06/24/2026,06/25/2026,7.36,,06/25/2026,Band,,,,,,,
1004,8.2R,8.2R,8.2R_F,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Root,NA,Fungi,06/17/2026,0.0956,06/19/2026,06/19/2026,2,0.275,NA,NA,06/25/2026,06/26/2026,19.5,NA,06/26/2026,Double Band ,,,,,,,"Blurred bands, these fungal primers are not ideal for root and soil-sourced microbes, do not use PCR Product"
1005,8.2S,8.2S1m,8.2S1m_16S,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Soil,Meter,16S,11/05/2025,0.2776,11/06/2025,11/06/2025,2,13.2,,,11/12/2025,11/12/2025,112,,11/12/2025,Band,,,11/14/2025,,05/06/2026,,
1006,8.2S,8.2S1m,8.2S1m_F,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Soil,Meter,Fungi,11/05/2025,0.2776,11/06/2025,11/06/2025,2,13.2,,,,,,,,,,,,,,,
1007,8.2S,8.2Sp,8.2Sp_16S,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Soil,Plant,16S,10/27/2025,0.2749,11/03/2025,11/03/2025,2,11.4,,,11/10/2025,11/12/2025,107,,11/12/2025,Band,,,12/16/2025,,05/06/2026,,Black debris.
1008,8.2S,8.2Sp,8.2Sp_F,10/21/2025,8,2,Flowering,NR,27.159181,-81.356596,Soil,Plant,Fungi,10/27/2025,0.2749,11/03/2025,11/03/2025,2,11.4,,,,,,,,,,,,,,,
1009,8.3F,8.3Fen,8.3Fen_B,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Fruit,Endophyte,Bacteria,,,,,,,,,,,,,,,,,,,,,
1010,8.3F,8.3Fen,8.3Fen_F,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Fruit,Endophyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1011,8.3F,8.3Fep,8.3Fep_B,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Fruit,Epiphyte,Bacteria,,,,,,,,,,,,,,,,,07/08/2026,07/09/2026,07/08/2026,07/09/2026,
1012,8.3F,8.3Fep,8.3Fep_F,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Fruit,Epiphyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1013,8.3L,8.3Len,8.3Len_B,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Leaf,Endophyte,Bacteria,03/02/2026,0.1474,05/28/2026,06/01/2026,2,32.9,NA,NA,06/01/2026,06/01/2026,7.83,,06/02/2026,Double Band,,,,,,,
1014,8.3L,8.3Len,8.3Len_F,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Leaf,Endophyte,Fungi,03/02/2026,0.1474,05/28/2026,06/01/2026,2,32.9,NA,NA,06/01/2026,06/02/2026,20.5,,06/02/2026,Band,Double Band,,,,,,
1015,8.3L,8.3Lep,8.3Lep_B,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Leaf,Epiphyte,Bacteria,03/02/2026,0.1474,04/14/2026,04/15/2026,2,0.128,,,05/26/2026,05/27/2026,4.34,,06/03/2026,Faint Band,,,,,,,
1016,8.3L,8.3Lep,8.3Lep_F,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Leaf,Epiphyte,Fungi,03/02/2026,0.1474,04/14/2026,04/15/2026,2,0.128,,,05/26/2026,05/27/2026,28.3,,06/03/2026,Band,Band,,,,,,
1017,8.3R,8.3R,8.3R_16S,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Root,NA,16S,06/17/2026,0.1021,06/19/2026,06/19/2026,2,0.19,,,06/24/2026,06/25/2026,7.08,,06/25/2026,Band,,,,,,,
1018,8.3R,8.3R,8.3R_F,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Root,NA,Fungi,06/17/2026,0.1021,06/19/2026,06/19/2026,2,0.19,NA,NA,06/25/2026,06/26/2026,21.9,NA,06/26/2026,Double Band ,,,,,,,"Blurred bands, these fungal primers are not ideal for root and soil-sourced microbes, do not use PCR Product"
1019,8.3S,8.3S1m,8.3S1m_16S,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Soil,Meter,16S,11/05/2025,0.2681,11/06/2025,11/06/2025,2,10.3,,,11/12/2025,11/12/2025,108,,11/12/2025,Band,,,11/14/2025,,05/06/2026,,
1020,8.3S,8.3S1m,8.3S1m_F,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Soil,Meter,Fungi,11/05/2025,0.2681,11/06/2025,11/06/2025,2,10.3,,,,,,,,,,,,,,,
1021,8.3S,8.3Sp,8.3Sp_16S,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Soil,Plant,16S,10/27/2025,0.2871,11/03/2025,11/03/2025,2,6.21,,,11/10/2025,11/12/2025,79.1,,11/12/2025,Band,,,12/16/2025,,05/06/2026,,
1022,8.3S,8.3Sp,8.3Sp_F,10/21/2025,8,3,Flowering,NR,27.159177,-81.356592,Soil,Plant,Fungi,10/27/2025,0.2871,11/03/2025,11/03/2025,2,6.21,,,,,,,,,,,,,,,
1023,8.4F,8.4Fen,8.4Fen_B,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Fruit,Endophyte,Bacteria,,,,,,,,,,,,,,,,,,,,,
1024,8.4F,8.4Fen,8.4Fen_F,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Fruit,Endophyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1025,8.4F,8.4Fep,8.4Fep_B,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Fruit,Epiphyte,Bacteria,,,,,,,,,,,,,,,,,07/08/2026,07/09/2026,07/08/2026,07/09/2026,
1026,8.4F,8.4Fep,8.4Fep_F,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Fruit,Epiphyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1027,8.4L,8.4Len,8.4Len_B,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Leaf,Endophyte,Bacteria,03/02/2026,0.1941,05/28/2026,06/01/2026,2,34.7,NA,NA,06/01/2026,06/01/2026,2.19,,06/02/2026,No Band,No Band,No Band,,,,,"PCR Re-do qubit value of 1.67, keep old one. Re-do gel (4th one) showed NO band."
1028,8.4L,8.4Len,8.4Len_F,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Leaf,Endophyte,Fungi,03/02/2026,0.1941,05/28/2026,06/01/2026,2,34.7,NA,NA,06/01/2026,06/02/2026,2.65,,06/02/2026,Band,Band,,,,,,
1029,8.4L,8.4Lep,8.4Lep_B,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Leaf,Epiphyte,Bacteria,03/02/2026,0.1941,04/14/2026,04/15/2026,2,0.107,,,05/26/2026,05/27/2026,1.89,,06/03/2026,Faint Band,,,,,,,
1030,8.4L,8.4Lep,8.4Lep_F,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Leaf,Epiphyte,Fungi,03/02/2026,0.1941,04/14/2026,04/15/2026,2,0.107,,,05/26/2026,05/27/2026,16.6,,06/03/2026,Double Band,Band,,,,,,
1031,8.4R,8.4R,8.4R_16S,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Root,NA,16S,06/17/2026,0.0889,06/22/2026,06/22/2026,2,0.54,,,06/24/2026,06/25/2026,14.9,,06/25/2026,Band,,,,,,,
1032,8.4R,8.4R,8.4R_F,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Root,NA,Fungi,06/17/2026,0.0889,06/22/2026,06/22/2026,2,0.54,NA,NA,06/25/2026,06/26/2026,18.1,NA,06/26/2026,Double Band ,,,,,,,"Blurred bands, these fungal primers are not ideal for root and soil-sourced microbes, do not use PCR Product"
1033,8.4S,8.4S1m,8.4S1m_16S,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Soil,Meter,16S,11/05/2025,0.2831,11/06/2025,11/06/2025,2,18.9,,,11/12/2025,11/12/2025,93.8,,11/12/2025,Band,,,11/14/2025,,05/06/2026,,Black debris.
1034,8.4S,8.4S1m,8.4S1m_F,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Soil,Meter,Fungi,11/05/2025,0.2831,11/06/2025,11/06/2025,2,18.9,,,,,,,,,,,,,,,
1035,8.4S,8.4Sp,8.4Sp_16S,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Soil,Plant,16S,10/27/2025,0.2764,11/03/2025,11/03/2025,2,8.81,,,11/10/2025,11/12/2025,75.6,,11/12/2025,Band,,,12/16/2025,,05/06/2026,,Black debris.
1036,8.4S,8.4Sp,8.4Sp_F,10/21/2025,8,4,Flowering,NR,27.159185,-81.356513,Soil,Plant,Fungi,10/27/2025,0.2764,11/03/2025,11/03/2025,2,8.81,,,,,,,,,,,,,,,
1037,8.5F,8.5Fen,8.5Fen_B,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Fruit,Endophyte,Bacteria,,,,,,,,,,,,,,,,,,,,,
1038,8.5F,8.5Fen,8.5Fen_F,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Fruit,Endophyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1039,8.5F,8.5Fep,8.5Fep_B,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Fruit,Epiphyte,Bacteria,,,,,,,,,,,,,,,,,07/08/2026,07/09/2026,07/08/2026,07/09/2026,
1040,8.5F,8.5Fep,8.5Fep_F,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Fruit,Epiphyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1041,8.5L,8.5Len,8.5Len_B,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Leaf,Endophyte,Bacteria,03/02/2026,0.1065,05/28/2026,06/01/2026,2,29.5,NA,NA,06/01/2026,06/01/2026,11.6,,06/02/2026,Band,,,,,,,
1042,8.5L,8.5Len,8.5Len_F,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Leaf,Endophyte,Fungi,03/02/2026,0.1065,05/28/2026,06/01/2026,2,29.5,NA,NA,06/01/2026,06/02/2026,21.8,,06/02/2026,Band,Double Band,,,,,,
1043,8.5L,8.5Lep,8.5Lep_B,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Leaf,Epiphyte,Bacteria,03/02/2026,0.1065,04/21/2026,04/21/2026,2,0.0757,,,05/26/2026,05/27/2026,3.62,,06/03/2026,Faint Band,,,,,,,
1044,8.5L,8.5Lep,8.5Lep_F,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Leaf,Epiphyte,Fungi,03/02/2026,0.1065,04/21/2026,04/21/2026,2,0.0757,,,05/26/2026,05/27/2026,21,,06/03/2026,Band,Band,,,,,,
1045,8.5R,8.5R,8.5R_16S,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Root,NA,16S,06/17/2026,0.1469,06/22/2026,06/22/2026,2,0.295,,,06/24/2026,06/25/2026,14.2,,06/25/2026,Band,,,,,,,
1046,8.5R,8.5R,8.5R_F,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Root,NA,Fungi,06/17/2026,0.1469,06/22/2026,06/22/2026,2,0.295,NA,NA,06/25/2026,06/26/2026,18.1,NA,06/26/2026,Double Band ,,,,,,,"Blurred bands, these fungal primers are not ideal for root and soil-sourced microbes, do not use PCR Product"
1047,8.5S,8.5S1m,8.5S1m_16S,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Soil,Meter,16S,11/05/2025,0.2729,11/06/2025,11/06/2025,2,44,,,11/12/2025,11/12/2025,136,,11/12/2025,Band,,,11/14/2025,,05/06/2026,,Black debris.
1048,8.5S,8.5S1m,8.5S1m_F,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Soil,Meter,Fungi,11/05/2025,0.2729,11/06/2025,11/06/2025,2,44,,,,,,,,,,,,,,,
1049,8.5S,8.5Sp,8.5Sp_16S,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Soil,Plant,16S,10/27/2025,0.2786,11/03/2025,11/03/2025,2,8.09,,,11/10/2025,11/12/2025,84.1,,11/12/2025,Band,,,12/16/2025,,05/06/2026,,Black debris.
1050,8.5S,8.5Sp,8.5Sp_F,10/21/2025,8,5,Flowering,NR,27.159193,-81.356439,Soil,Plant,Fungi,10/27/2025,0.2786,11/03/2025,11/03/2025,2,8.09,,,,,,,,,,,,,,,
1051,8.6F,8.6Fen,8.6Fen_B,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Fruit,Endophyte,Bacteria,,,,,,,,,,,,,,,,,,,,,
1052,8.6F,8.6Fen,8.6Fen_F,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Fruit,Endophyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1053,8.6F,8.6Fep,8.6Fep_B,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Fruit,Epiphyte,Bacteria,,,,,,,,,,,,,,,,,07/08/2026,07/09/2026,07/08/2026,07/09/2026,
1054,8.6F,8.6Fep,8.6Fep_F,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Fruit,Epiphyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1055,8.6L,8.6Len,8.6Len_B,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Leaf,Endophyte,Bacteria,03/03/2026,0.1512,05/28/2026,06/01/2026,2,33.7,NA,NA,06/01/2026,06/01/2026,1.82,2.12,06/02/2026,Band,,,,,,,
1056,8.6L,8.6Len,8.6Len_F,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Leaf,Endophyte,Fungi,03/03/2026,0.1512,05/28/2026,06/01/2026,2,33.7,18.9,NA,06/01/2026,06/02/2026,17.2,,06/02/2026,Band,Band,,,,,,
1057,8.6L,8.6Lep,8.6Lep_B,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Leaf,Epiphyte,Bacteria,03/03/2026,0.1512,04/21/2026,04/21/2026,2,<0.05,,,05/26/2026,05/27/2026,5.06,,06/03/2026,Band,,,,,,,
1058,8.6L,8.6Lep,8.6Lep_F,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Leaf,Epiphyte,Fungi,03/03/2026,0.1512,04/21/2026,04/21/2026,2,<0.05,,,05/26/2026,05/27/2026,23.2,,06/03/2026,Band,Band,,,,,,
1059,8.6R,8.6R,8.6R_16S,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Root,NA,16S,06/17/2026,0.1163,06/22/2026,06/22/2026,2,0.442,,,06/24/2026,06/25/2026,5.57,,06/25/2026,Band,,,,,,,
1060,8.6R,8.6R,8.6R_F,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Root,NA,Fungi,06/17/2026,0.1163,06/22/2026,06/22/2026,2,0.442,NA,NA,06/25/2026,06/26/2026,20,NA,06/26/2026,Double Band ,,,,,,,"Blurred bands, these fungal primers are not ideal for root and soil-sourced microbes, do not use PCR Product"
1061,8.6S,8.6S1m,8.6S1m_16S,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Soil,Meter,16S,11/05/2025,0.2825,11/06/2025,11/06/2025,2,30.9,,,11/12/2025,11/12/2025,130,,11/12/2025,Band,,,11/14/2025,,05/06/2026,,Black debris.
1062,8.6S,8.6S1m,8.6S1m_F,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Soil,Meter,Fungi,11/05/2025,0.2825,11/06/2025,11/06/2025,2,30.9,,,,,,,,,,,,,,,
1063,8.6S,8.6Sp,8.6Sp_16S,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Soil,Plant,16S,10/27/2025,0.2851,11/03/2025,11/03/2025,2,7.92,,,11/10/2025,11/12/2025,70.3,,11/12/2025,Band,,,12/16/2025,,05/06/2026,,
1064,8.6S,8.6Sp,8.6Sp_F,10/21/2025,8,6,Flowering,NR,27.159163,-81.356010,Soil,Plant,Fungi,10/27/2025,0.2851,11/03/2025,11/03/2025,2,7.92,,,,,,,,,,,,,,,
1065,8.7F,8.7Fen,8.7Fen_B,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Fruit,Endophyte,Bacteria,,,,,,,,,,,,,,,,,,,,,
1066,8.7F,8.7Fen,8.7Fen_F,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Fruit,Endophyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1067,8.7F,8.7Fep,8.7Fep_B,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Fruit,Epiphyte,Bacteria,,,,,,,,,,,,,,,,,07/08/2026,07/09/2026,07/08/2026,07/09/2026,
1068,8.7F,8.7Fep,8.7Fep_F,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Fruit,Epiphyte,Fungi,,,,,,,,,,,,,,,,,,,,,
1069,8.7L,8.7Len,8.7Len_B,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Leaf,Endophyte,Bacteria,03/03/2026,0.1074,05/28/2026,06/01/2026,2,21.6,NA,NA,06/01/2026,06/01/2026,9.7,,06/02/2026,Faint Band,Faint Band,,,,,,
1070,8.7L,8.7Len,8.7Len_F,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Leaf,Endophyte,Fungi,03/03/2026,0.1074,05/28/2026,06/01/2026,2,21.6,NA,NA,06/01/2026,06/02/2026,19.9,,06/02/2026,No Band,Double Band,,,,,,
1071,8.7L,8.7Lep,8.7Lep_B,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Leaf,Epiphyte,Bacteria,03/03/2026,0.1074,04/21/2026,04/21/2026,2,0.109,,,05/26/2026,05/27/2026,8.35,,06/03/2026,Band,,,,,,,
1072,8.7L,8.7Lep,8.7Lep_F,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Leaf,Epiphyte,Fungi,03/03/2026,0.1074,04/21/2026,04/21/2026,2,0.109,,,05/26/2026,05/27/2026,18.7,,06/03/2026,Band,Band,,,,,,
1073,8.7R,8.7R,8.7R_16S,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Root,NA,16S,06/17/2026,0.1357,06/22/2026,06/22/2026,2,0.473,,,06/24/2026,06/25/2026,17.4,,06/25/2026,Band,,,,,,,
1074,8.7R,8.7R,8.7R_F,10/21/2025,8,7,Flowering,NR,27.159155,-81.356002,Root,NA,Fungi,06/17/2026,0.1357,06/22/2026,06/22/2026,2,0.473,NA,NA,06/25/2026,06/26/2026,18.5,NA,06/26/2026,Double Band ,,,,,,,"Blurred bands, these fungal primers are not ideal for root and soil-sourced microbes, do not use PCR Product"
